57e8f757085f7c7d6300009a;Holiday II - Plane Seating;PG1;;Fundamentals,Strings,Numbers,Arrays;KataComplexity.KYU_7;2016-09-26;2002;33;5624;1036;JavaScript_533,PHP_69,Python_417,Haskell_21,Rust_10;417;87;178;35;11;13;KataComplexity.KYU_6;KataComplexity.KYU_6;KataComplexity.KYU_7
5805f0663f1f9c49be00011f;Birthday II - Presents;PG1;;Fundamentals,Arrays,Objects;KataComplexity.KYU_7;2016-10-18;861;6;1457;329;JavaScript_132,Python_160,Ruby_37,Crystal_3,Haskell_13;37;76;73;24;15;9;KataComplexity.KYU_6;KataComplexity.KYU_6;KataComplexity.KYU_7
55e7d9d63bdc3caa2500007d;Satisfying numbers;joh_pot;https://github.com/joh-pot;Algorithms,Numbers;KataComplexity.KYU_7;2015-09-03;1853;152;2864;561;JavaScript_200,Python_267,Ruby_109,CoffeeScript_3;109;81;73;15;12;None;None;None;None
554f76dca89983cc400000bb;Diophantine Equation;g964;;Fundamentals,Mathematics,Algorithms,Numbers;KataComplexity.KYU_5;2015-05-10;20829;8815;36747;2795;Ruby_90,Python_963,Clojure_12,Java_372,C#_169,Haskell_87,JavaScript_399,CoffeeScript_4,TypeScript_29,C++_243,Elixir_33,PHP_68,Crystal_1,F#_20,C_73,Rust_93,Swift_45,Go_92,Shell_6,OCaml_6,Kotlin_39,Fortran_4,Julia_9,Scala_31,R_14,PowerShell_6,Nim_2,Racket_7,Reason_2,Prolog_5,Dart_5,Pascal_1,Factor_2,Raku_1;12;88;385;66;22;None;None;None;None
5592e3bd57b64d00f3000047;Build a pile of Cubes;g964;;Fundamentals,Optimization;KataComplexity.KYU_6;2015-06-30;154746;41146;221835;46719;C#_3089,Java_5504,Ruby_1929,Python_15490,JavaScript_12775,CoffeeScript_59,Haskell_339,Clojure_114,Elixir_187,TypeScript_532,C++_2560,PHP_1413,Crystal_19,F#_71,C_1489,Swift_425,Rust_540,Go_807,R_114,Shell_21,OCaml_8,Fortran_12,Julia_44,NASM_14,Nim_8,Scala_113,Kotlin_196,Groovy_8,Dart_27,Pascal_5,Raku_3;1929;86;4461;1326;190;34;KataComplexity.KYU_6;KataComplexity.KYU_4;KataComplexity.KYU_8
595aa94353e43a8746000120;Lost number in number sequence;evgv;https://github.com/evgv,https://www.twitter.com/evgvzubkoff,https://www.linkedin.com/in/eugene-zubkov-02772966/,http://stackexchange.com/users/3925587/evgv;Algorithms,Arrays;KataComplexity.KYU_7;2017-07-03;7219;376;19218;4500;PHP_253,Python_1217,JavaScript_1216,Java_619,Ruby_222,C++_431,C#_140,Swift_488,C_53,Rust_8;1216;88;662;144;24;20;KataComplexity.KYU_7;KataComplexity.KYU_6;KataComplexity.KYU_8
559a28007caad2ac4e000083;Perimeter of squares in a rectangle;g964;;Algorithms,Mathematics,Numbers;KataComplexity.KYU_5;2015-07-06;41882;10652;79813;19595;Ruby_714,Python_6394,Haskell_436,Clojure_110,Java_2350,C#_1343,CoffeeScript_12,JavaScript_3967,C++_1567,PHP_717,Crystal_14,F#_63,C_779,TypeScript_267,Rust_341,Swift_226,Go_364,R_50,Shell_24,Objective-C_18,OCaml_12,Fortran_5,Elixir_86,Julia_17,Scala_71,PowerShell_17,Nim_4,Racket_26,Reason_3,Forth_10,Kotlin_85,Prolog_7,Dart_16,Pascal_3,Raku_3;436;86;1644;484;74;None;None;None;None
60490a215465720017ab58fa;Gangs;Murf;https://github.com/Murf-y;Fundamentals,Numbers,Algorithms;KataComplexity.KYU_6;None;None;None;None;None;;None;None;None;None;None;None;None;None;None
5ac616ccbc72620a6a000096;Snake Collision;kodejuice;https://github.com/kodejuice,https://www.twitter.com/KodeJuice,https://www.facebook.com/app_scoped_user_id/269814116795808/;Puzzles,Arrays,Games,Algorithms,Simulation;KataComplexity.KYU_5;2018-04-05;315;5;1406;61;Python_41,JavaScript_23;21;91;24;5;0;10;KataComplexity.KYU_5;KataComplexity.KYU_4;KataComplexity.KYU_6
559b8e46fa060b2c6a0000bf;Easy Diagonal;g964;;Fundamentals;KataComplexity.KYU_6;2015-07-07;9331;2659;14268;1471;Ruby_34,Python_282,Haskell_51,Clojure_21,Java_151,C#_71,JavaScript_270,CoffeeScript_4,Elixir_31,TypeScript_21,C++_133,PHP_58,F#_14,C_84,Crystal_2,OCaml_14,Rust_85,Swift_30,Go_149,R_33,Nim_9,Shell_12,Fortran_6,Julia_7,Scala_14,PowerShell_11,Racket_7,VB_9,Forth_7,Kotlin_14,Prolog_5,Pascal_4,Raku_1;51;89;272;34;17;None;None;None;None
559ce00b70041bc7b600013d;Financing Plan on Planet XY140Z-n;g964;;Algorithms,Mathematics,Numbers;KataComplexity.KYU_6;2015-07-08;11630;3513;13457;3486;Ruby_103,Python_472,Haskell_63,Java_675,Clojure_58,JavaScript_349,CoffeeScript_17,C#_271,TypeScript_55,C++_462,Elixir_78,PHP_178,Crystal_9,F#_40,C_312,Rust_128,Swift_102,Go_206,Nim_14,R_53,Shell_27,OCaml_14,Fortran_12,Julia_16,Scala_27,PowerShell_13,Reason_5,Racket_12,Forth_10,Factor_11,Kotlin_24,Prolog_9,Pascal_4,Raku_3;63;84;416;120;32;None;None;None;None
55aa075506463dac6600010d;Integers: Recreation One;g964;;Fundamentals,Algorithms,Optimization;KataComplexity.KYU_5;2015-07-18;56798;19677;81331;15083;Ruby_390,Python_3643,JavaScript_4517,Java_2522,C#_1123,CoffeeScript_15,Haskell_181,Clojure_68,C++_1059,PHP_388,Crystal_10,F#_45,C_201,TypeScript_187,Rust_193,Swift_168,Go_343,R_36,Shell_9,OCaml_11,Elixir_64,Fortran_4,Julia_15,Scala_77,PowerShell_7,Nim_2,PureScript_4,Reason_3,Racket_8,Kotlin_47,Prolog_3,Pascal_2,Factor_5,Raku_1;4517;88;1691;378;72;None;None;None;None
5b71af678adeae41df00008c;Bugs Life;saiyan91;;Fundamentals,Numbers,Arithmetic,Mathematics,Algorithms;KataComplexity.KYU_7;None;None;None;None;None;;None;None;None;None;None;None;None;None;None
6012457c0aa675001d4d560b;Expressing Integers as Sum of Powers of Three;CheeSenTan;;Fundamentals;KataComplexity.KYU_6;2021-01-28;279;8;251;45;Python_45,Haskell_1;9;90;18;2;1;8;KataComplexity.KYU_6;KataComplexity.KYU_5;KataComplexity.KYU_8
58cb43f4256836ed95000f97;Difference of Volumes of Cuboids;Spherixo;https://github.com/Spherixo;Fundamentals;KataComplexity.KYU_8;2017-03-17;19713;305;34445;15030;Python_5375,JavaScript_5989,C#_1122,Ruby_518,PHP_423,Racket_23,C_474,Haskell_147,NASM_17,CoffeeScript_9,Dart_148,Crystal_10,C++_761,Prolog_5,Rust_100,Swift_58,Java_302,Julia_6;1122;92;1661;249;21;15;KataComplexity.KYU_7;KataComplexity.KYU_7;KataComplexity.KYU_8
5ce399e0047a45001c853c2b;Sums of Parts;g964;;Algorithms,Fundamentals,Performance;KataComplexity.KYU_6;2019-05-21;22717;1571;47957;10300;Racket_29,Python_3100,C++_720,Crystal_13,Java_1364,JavaScript_2762,Scala_104,Haskell_152,R_49,Clojure_47,Ruby_257,C#_635,PHP_365,PowerShell_28,Rust_236,TypeScript_186,Shell_26,OCaml_17,Reason_6,C_208,Elixir_74,F#_35,VB_17,Kotlin_183,Groovy_19,Prolog_18,Fortran_7,Dart_58,CommonLisp_11,Julia_6,Nim_4,Pascal_3,Raku_2;720;92;1205;179;27;11;KataComplexity.KYU_6;KataComplexity.KYU_4;KataComplexity.KYU_8
56c04261c3fcf33f2d000534;Magnet particules in boxes;g964;;Algorithms,Optimization,Mathematics,Numbers,Graphs,Data Structures;KataComplexity.KYU_4;2016-02-14;17319;7464;18526;4256;Ruby_83,Python_992,JavaScript_791,CoffeeScript_6,C#_380,Clojure_32,Haskell_110,Java_616,C++_555,PHP_131,TypeScript_65,Elixir_65,Crystal_5,F#_36,C_243,Rust_116,Swift_48,Go_120,Shell_20,R_35,Nim_7,OCaml_9,Kotlin_42,Fortran_6,PowerShell_7,Julia_20,Scala_42,Reason_4,Racket_9,VB_4,Forth_7,Prolog_5,Haxe_4;791;66;412;281;138;None;None;None;None
5f0ed36164f2bc00283aed07;Over The Road;rge123;https://github.com/rge123;Fundamentals,Numbers,Mathematics,Algorithms,Performance;KataComplexity.KYU_7;2020-07-15;10963;266;12035;5117;Python_1936,Julia_35,JavaScript_1672,PHP_212,CFML_11,Prolog_22,C_289,Kotlin_155,Ruby_138,CoffeeScript_12,Java_461,TypeScript_66,PowerShell_14,Shell_21,Dart_31,VB_14,C#_183,C++_183,Crystal_8,Swift_16,Rust_15;1672;88;586;113;30;35;KataComplexity.KYU_7;KataComplexity.KYU_6;KataComplexity.KYU_8
58e230e5e24dde0996000070;Next Prime;zruF;https://github.com/zruF;Algorithms,Integers,Numbers;KataComplexity.KYU_7;2017-04-03;3863;80;9282;1550;JavaScript_606,Python_608,Haskell_50,C++_208,Ruby_107,Fortran_5,C_9;50;83;295;75;30;12;KataComplexity.KYU_6;KataComplexity.KYU_5;KataComplexity.KYU_8
5a4b16435f08299c7000274f;Sum - Square Even, Root Odd;chyld;https://github.com/chyld,https://www.twitter.com/chyldmedford;Fundamentals;KataComplexity.KYU_7;None;None;None;None;None;;None;None;None;None;None;None;None;None;None
5b06c990908b7eea73000069;Experimenting with a sequence of complex numbers;g964;;Fundamentals,Puzzles,Games;KataComplexity.KYU_6;2018-05-24;3938;488;996;254;Fortran_5,Python_77,Ruby_9,C_21,C++_26,C#_18,R_9,F#_6,Rust_23,Groovy_2,Java_22,JavaScript_36,Kotlin_9,Lua_7,PHP_7,Nim_3,Go_7,Clojure_3,CoffeeScript_3,Crystal_1,Scala_7,Swift_7,PowerShell_2,Julia_3,OCaml_4,Haskell_9,Elixir_3,Reason_2,Racket_6,TypeScript_2,VB_3,Forth_6,Shell_4,Prolog_5,Haxe_2,Pascal_3,Raku_3;9;86;53;16;2;3;KataComplexity.KYU_6;KataComplexity.KYU_6;KataComplexity.KYU_7
59c03f175fb13337df00002e;Make A Window;Capocaccia;https://github.com/Capocaccia,https://www.twitter.com/_Capocaccia,https://www.linkedin.com/in/capocaccia/;Fundamentals,Loops,Control Flow,Basic Language Features,Algorithms;KataComplexity.KYU_6;2017-09-19;884;41;1441;397;JavaScript_185,Python_210,Java_12;12;80;63;30;4;42;KataComplexity.KYU_6;KataComplexity.KYU_6;KataComplexity.KYU_8
5b1cd19fcd206af728000056;Which x for that sum?;g964;;Fundamentals,Mathematics,Algorithms,Numbers;KataComplexity.KYU_5;2018-06-10;9857;1769;7151;1507;Python_493,JavaScript_182,Java_149,C#_83,C_113,C++_164,Ruby_49,F#_15,Clojure_18,Kotlin_37,Go_47,Rust_81,PHP_33,R_36,Fortran_13,Nim_9,Groovy_8,Lua_25,CoffeeScript_13,Crystal_9,Scala_44,Swift_28,PowerShell_5,Julia_21,OCaml_7,Elixir_15,Haskell_46,Reason_5,Racket_12,TypeScript_22,VB_7,Forth_8,Factor_7,Shell_7,Prolog_6,Haxe_6,Dart_13,CommonLisp_7,Pascal_3,Raku_2;149;78;191;56;35;6;KataComplexity.KYU_5;KataComplexity.KYU_4;KataComplexity.KYU_7
5fc836f5a167260008dfad7f;Knight's tour problem on (N x M) desk;MrKoyl;https://github.com/MrKoyl;Algorithms;KataComplexity.KYU_7;2020-12-03;421;7;769;80;JavaScript_42,C_9,Haskell_3,Python_30,Ruby_2;3;66;19;7;8;9;KataComplexity.KYU_7;KataComplexity.KYU_6;KataComplexity.KYU_8
57eaeb9578748ff92a000009;Sum Mixed Array;PG1;;Fundamentals,Strings,Numbers,Arrays;KataComplexity.KYU_8;2016-09-27;30544;662;58446;22331;JavaScript_9594,Ruby_1102,PHP_1367,Crystal_28,Python_7140,C#_1214,Haskell_195,Elixir_109,Java_1328,Racket_15,Swift_384,Kotlin_238,Julia_20,TypeScript_125,CFML_20;1367;92;2361;352;47;9;KataComplexity.KYU_7;KataComplexity.KYU_7;KataComplexity.KYU_8
56f173a35b91399a05000cb7;Squash the bugs;PG1;;Bugs,Fundamentals;KataComplexity.KYU_8;2016-03-26;21925;487;45816;14514;JavaScript_6271,Ruby_751,Python_4497,CoffeeScript_9,Java_2845,C_523,Prolog_13,CFML_12;4497;89;1571;358;47;None;None;None;None
57f75cc397d62fc93d000059;Char Code Calculation;PG1;;Fundamentals,Arrays,Strings,Numbers,Mathematics,Algorithms;KataComplexity.KYU_7;2016-10-07;5440;216;12071;3431;JavaScript_1853,Python_947,Ruby_157,Crystal_5,PHP_185,C_217,CoffeeScript_5,Haskell_57,Clojure_22,Rust_32,Julia_4,NASM_7;157;90;392;67;14;9;KataComplexity.KYU_7;KataComplexity.KYU_7;KataComplexity.KYU_7
57ebaa8f7b45ef590c00000c;Numbers to Letters;PG1;;Fundamentals,Strings,Numbers,Arrays;KataComplexity.KYU_7;2016-09-28;5029;130;10630;2649;JavaScript_1117,C#_196,Python_855,Ruby_152,C_170,Haskell_41,PHP_100,Rust_73,Elixir_14,NASM_3;855;88;487;91;25;10;KataComplexity.KYU_7;KataComplexity.KYU_6;KataComplexity.KYU_8
5772ded6914da62b4b0000f8;Palindrome Pairs;smepple;https://github.com/smepple,https://www.twitter.com/smepple;Fundamentals,Lists,Data Structures,Strings;KataComplexity.KYU_7;2016-06-28;729;22;2233;353;Ruby_41,JavaScript_143,CoffeeScript_3,Python_183;3;85;88;19;8;8;KataComplexity.KYU_6;KataComplexity.KYU_6;KataComplexity.KYU_7
5a043fbef3251a5a2b0002b0;Grandma learning to text;boxer;;Fundamentals;KataComplexity.KYU_7;2017-11-09;772;7;3746;416;JavaScript_268,Python_158;12;88;114;24;5;8;KataComplexity.KYU_7;KataComplexity.KYU_7;KataComplexity.KYU_8
56bf3287b5106eb10f000899;Move all vowels;davidNge;https://github.com/davidnge,https://www.twitter.com/NgeCheeKeen;Fundamentals,Strings;KataComplexity.KYU_7;None;None;None;None;None;;None;None;None;None;None;None;None;None;None
57f7b8271e3d9283300000b4;Even or Odd - Which is Greater?;slater;https://github.com/slaterJJ;Fundamentals;KataComplexity.KYU_7;None;None;None;None;None;;None;None;None;None;None;None;None;None;None
57aa218e72292d98d500240f;Heron's formula;wichu;;Fundamentals;KataComplexity.KYU_7;2016-08-09;1974;212;2992;1445;Haskell_76,F#_47,JavaScript_372,C#_128,PHP_146,Swift_474,Python_264,C_12;372;67;174;92;63;17;KataComplexity.KYU_7;KataComplexity.KYU_6;KataComplexity.KYU_8
5301329926d12b90cc000908;Cumulative Triangle;stephenyu;https://github.com/stephenyu;Algorithms,Numbers,Geometry,Algebra,Mathematics;KataComplexity.KYU_6;2014-02-17;1236;45;1848;733;Ruby_132,Python_404,JavaScript_187,Julia_16,Haskell_22,Groovy_12,C_21;187;91;117;15;5;None;None;None;None
585c50e75d0930e6a7000336;Coprime Validator;FixedGrey;https://github.com/FixedGrey;Algorithms;KataComplexity.KYU_7;2016-12-22;452;7;742;333;Python_310,Ruby_24,C_13;13;87;77;20;3;12;KataComplexity.KYU_7;KataComplexity.KYU_7;KataComplexity.KYU_7
59a8570b570190d313000037;Sum of Cubes;MementoMori;;Fundamentals,Control Flow,Basic Language Features;KataComplexity.KYU_7;2017-08-31;6628;121;13480;4959;Python_1992,R_132,C#_410,Haskell_91,C++_506,Go_279,JavaScript_1360,Ruby_169,C_143,NASM_17,Factor_17,Elixir_41,Crystal_2,CoffeeScript_5,Rust_14;410;90;621;114;17;22;KataComplexity.KYU_7;KataComplexity.KYU_3;KataComplexity.KYU_8
569218bc919ccba77000000b;Target Date;g964;;Fundamentals;KataComplexity.KYU_7;2016-01-10;6683;702;8293;1593;Java_245,C#_136,Ruby_60,Python_311,JavaScript_295,CoffeeScript_4,Haskell_24,Clojure_15,TypeScript_26,C++_80,PHP_92,Crystal_4,F#_17,C_42,OCaml_6,Shell_47,R_54,Kotlin_62,Julia_9,Elixir_18,PowerShell_11,Go_61,Rust_41,Reason_2,Scala_8,Pascal_2,Raku_3;60;80;234;57;37;None;None;None;None
56541980fa08ab47a0000040;Printer Errors;g964;;Fundamentals;KataComplexity.KYU_7;2015-11-24;142269;21114;232378;66365;Ruby_3004,Python_20662,JavaScript_18327,CoffeeScript_36,C#_4929,Java_8805,Haskell_775,Clojure_243,Elixir_354,TypeScript_731,C++_3044,PHP_2193,Crystal_29,F#_121,C_1289,Shell_171,OCaml_20,Groovy_64,NASM_15,Julia_48,Go_820,R_102,Kotlin_465,PowerShell_58,Nim_10,Reason_18,Racket_13,Rust_449,Scala_157,Dart_183,Swift_354,Haxe_6,Raku_2;18327;88;6657;1735;144;None;None;None;None
56dd927e4c9055f8470013a5;Thinking & Testing : Sport Star;myjinxin2015;https://github.com/myjinxin2015;Puzzles,Games;KataComplexity.KYU_7;2016-03-07;887;21;1025;396;JavaScript_139,Python_206,C#_60,Ruby_6;60;88;90;20;3;None;None;None;None
5959ec605595565f5c00002b;Reverse the bits in an integer;mystery;https://www.twitter.com/yoavepstein,https://www.linkedin.com/in/yoav-epstein-8b7b274a;Fundamentals,Bits,Binary;KataComplexity.KYU_7;None;None;None;None;None;;None;None;None;None;None;None;None;None;None
57a2ab1abb994466910003af;T.T.T.17: Split odd and even;myjinxin2015;https://github.com/myjinxin2015;Puzzles,Games;KataComplexity.KYU_6;2016-08-04;1577;218;3423;656;JavaScript_251,C#_77,Ruby_47,Python_232,C_72;47;95;191;13;3;8;KataComplexity.KYU_6;KataComplexity.KYU_6;KataComplexity.KYU_7
5899a4b1a6648906fe000113;Follow that Spy;adromil;https://www.twitter.com/adromil,https://www.facebook.com/app_scoped_user_id/10212408655078005/;Algorithms;KataComplexity.KYU_6;2017-02-13;1682;116;3695;570;Objective-C_47,PHP_43,Java_141,JavaScript_299,Swift_46,Rust_9;141;93;132;20;1;10;KataComplexity.KYU_5;KataComplexity.KYU_4;KataComplexity.KYU_7
577a98a6ae28071780000989;Find Maximum and Minimum Values of a List;Goncalerta;https://github.com/Goncalerta;Fundamentals,Basic Language Features;KataComplexity.KYU_8;2016-07-04;42040;2838;75485;29559;C++_2113,JavaScript_9644,Ruby_1771,Python_8394,C#_1795,PHP_1351,Elixir_396,CoffeeScript_21,Java_3445,C_1231,TypeScript_306,Crystal_3,NASM_2;1771;85;2904;774;172;9;KataComplexity.KYU_7;KataComplexity.KYU_7;KataComplexity.KYU_8
5297bf69649be865e6000922;Simple Sentences;fizis;https://github.com/fizis,https://www.twitter.com/mesdievai;Fundamentals,Strings,Regular Expressions,Declarative Programming,Advanced Language Features;KataComplexity.KYU_6;2013-11-28;4247;876;25311;2387;JavaScript_904,CoffeeScript_133,Ruby_976,Python_358,Clojure_1;976;88;172;41;7;None;None;None;None
51c8e37cee245da6b40000bd;Strip Comments;jhoffner;https://github.com/jhoffner,https://www.twitter.com/JakeHoffner,https://www.linkedin.com/in/jakehoffner,http://stackoverflow.com/users/572261/jake-hoffner;Algorithms,Strings;KataComplexity.KYU_4;2013-06-25;49493;10074;246162;22878;JavaScript_9215,CoffeeScript_123,Ruby_1727,Python_9370,Java_1550,Clojure_63,Kotlin_203,C#_961,Crystal_9,Julia_16,VB_1;1727;82;1935;644;164;None;None;None;None
51b62bf6a9c58071c600001b;Roman Numerals Encoder;jhoffner;https://github.com/jhoffner,https://www.twitter.com/JakeHoffner,https://www.linkedin.com/in/jakehoffner,http://stackoverflow.com/users/572261/jake-hoffner;Algorithms,Encoding;KataComplexity.KYU_6;2013-06-10;75179;16450;128599;25495;JavaScript_7552,CoffeeScript_127,Ruby_1530,Python_6716,Haskell_422,Java_3367,TypeScript_433,C++_1736,PHP_987,C#_1598,Swift_355,Elixir_140,Rust_364,R_77,Solidity_15,C_589,Nim_16,Lua_58,Scala_101,Kotlin_11,Julia_3;1530;90;2691;488;68;None;None;None;None
51b6249c4612257ac0000005;Roman Numerals Decoder;jhoffner;https://github.com/jhoffner,https://www.twitter.com/JakeHoffner,https://www.linkedin.com/in/jakehoffner,http://stackoverflow.com/users/572261/jake-hoffner;Algorithms,Parsing,Strings;KataComplexity.KYU_6;2013-06-10;52606;11402;122362;21852;JavaScript_7439,CoffeeScript_123,Ruby_1404,Python_6162,Haskell_430,C#_2024,PHP_1018,TypeScript_525,Swift_345,C++_1591,R_76,Nim_12,Go_744,Elixir_143,Lua_78,Scala_116,Clojure_55,Kotlin_19,F#_2;1404;91;2304;402;52;None;None;None;None
51675d17e0c1bed195000001;Largest 5 digit number in a series;jhoffner;https://github.com/jhoffner,https://www.twitter.com/JakeHoffner,https://www.linkedin.com/in/jakehoffner,http://stackoverflow.com/users/572261/jake-hoffner;Algorithms,Numbers;KataComplexity.KYU_7;2013-04-12;38901;6719;98718;19616;JavaScript_7508,CoffeeScript_187,Ruby_2176,Haskell_500,Python_6416,Dart_249,C#_837,PHP_709,Elixir_140,Java_676,C++_327,C_181,Rust_155,Crystal_4;2176;86;1689;445;80;None;None;None;None
51fd6bc82bc150b28e0000ce;No oddities here;ineiti;https://github.com/ineiti;Fundamentals,Arrays;KataComplexity.KYU_7;2013-08-03;21942;2064;54348;16680;JavaScript_9093,Ruby_4362,CoffeeScript_667,Haskell_493,C#_545,Prolog_31,Julia_20,TypeScript_127,CFML_15,Python_1672,Crystal_3;667;87;768;163;41;None;None;None;None
56a5d994ac971f1ac500003e;Consecutive strings;g964;;Fundamentals;KataComplexity.KYU_6;2016-01-25;142586;35263;336378;39013;Ruby_1812,Python_11897,JavaScript_10889,CoffeeScript_23,Haskell_485,Clojure_152,C#_2672,Java_5046,Elixir_226,C++_1769,PHP_1151,TypeScript_458,Crystal_20,F#_73,C_616,OCaml_30,Rust_459,Swift_334,Go_716,R_85,Shell_33,Kotlin_284,PowerShell_33,Julia_34,Scala_142,Nim_5,Reason_3,Racket_14,Dart_123,Haxe_5,Pascal_3,Raku_2;10889;84;3985;1235;267;None;None;None;None
563b74ddd19a3ad462000054;Stringy Strings;andrewMacmurray;https://github.com/andrewMacmurray,https://www.twitter.com/A_MacMurray,https://www.facebook.com/app_scoped_user_id/10155964479185265/;Algorithms,Strings,Binary;KataComplexity.KYU_8;2015-11-05;24197;651;50933;17338;JavaScript_5596,Haskell_376,Python_4598,Ruby_2210,CoffeeScript_52,C#_1209,Java_2875,Elixir_147,Swift_850,F#_43,Racket_10,Crystal_3;4598;92;1754;251;34;None;None;None;None
5da1df6d8b0f6c0026e6d58d;Sections;g964;;Fundamentals;KataComplexity.KYU_5;2019-10-12;4684;573;3675;351;Python_138,JavaScript_44,Java_42,Haskell_13,Dart_7,Clojure_5,C++_48,C_16,PHP_9,C#_19,Scala_13,Kotlin_7,Groovy_2,Ruby_12,Prolog_4,Fortran_1,Rust_7,Haxe_1,CommonLisp_5,Racket_3,Pascal_2,Raku_2;42;89;68;7;5;4;KataComplexity.KYU_6;KataComplexity.KYU_5;KataComplexity.KYU_8
